word,pos,var,shaw,ipa,verdict,shaw_override,pos_override,var_override,ipa_override,source,status,confidence,notes
meritorious,AJ0,RSSB,𐑥𐑧𐑮𐑦𐑑𐑷𐑮𐑾𐑕,merɪtɔriəs,,,,,,wordnet,supplement,89,shave_says:𐑥𐑧𐑮𐑦𐑑𐑹𐑾𐑕
Merkel,NP0,GenAm,𐑥𐑧𐑮𐑒𐑩𐑤,ˈmerkəl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑴𐑦
Merkel,NP0,RSSB,𐑥𐑻𐑒𐑩𐑤,mɜːRkəl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑩𐑝𐑦𐑯𐑡𐑾𐑯
merkin,NN1,RSSB,𐑥𐑻𐑒𐑦𐑯,mɜːRkɪn,,,,,,wiktionary,new,97,shave_agrees
merle,NN1,RRP,𐑥𐑻𐑤,mɜːRl,,,,,,wiktionary,new,97,shave_agrees
merlette,NN1,RRP,𐑥𐑼𐑤𐑧𐑑,məRːlet,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑤𐑧𐑑
Merlin,NP0,RRP,𐑥𐑻𐑤𐑦𐑯,ˈmɜːRlɪn,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑩𐑝𐑦𐑯𐑡𐑾𐑯
merlion,NN1,GenAm,𐑥𐑼𐑤𐑲𐑩𐑯,ˈməRˌlaɪən,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑤𐑾𐑯
merlion,NN1,RRP,𐑥𐑼𐑤𐑾𐑯,məRːlɪən,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑤𐑾𐑯
merlion,NN1,RSSB,𐑥𐑻𐑤𐑲𐑩𐑯,mɜːRlaɪən,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑤𐑾𐑯
merlon,NN1,RRP,𐑥𐑻𐑤𐑩𐑯,mɜːRlən,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑤𐑩𐑯
merlot,NN1,GenAm,𐑥𐑻𐑤𐑴,mɜːRˈloʊ,,,,,,wordnet,new,89,shave_says:𐑥𐑼𐑤𐑴
Merlot,NN1,GenAm,𐑥𐑻𐑤𐑴,mɜːRˈloʊ,,,,,,wiktionary,new,89,shave_says:𐑥𐑻𐑕𐑦
Merlot,NN1,GenAm,𐑥𐑧𐑮𐑤𐑴,merˈloʊ,,,,,,wiktionary,new,89,shave_says:𐑥𐑻𐑕𐑦
mermaid,NN1,RSSB,𐑥𐑼𐑥𐑱𐑛,məRːmeɪd,,,,,,wordnet,supplement,89,shave_says:𐑥𐑻𐑥𐑱𐑛
Meroe,NP0,GenAm,𐑥𐑧𐑮𐑩𐑢𐑱,ˈmerəweɪ,,,,,,wiktionary,new,89,shave_says:𐑥𐑻𐑑𐑩𐑯
Meroe,NP0,GenAm,𐑥𐑧𐑮𐑴𐑢𐑱,ˈmeroʊweɪ,,,,,,wiktionary,new,89,shave_says:𐑥𐑻𐑑𐑩𐑯
meronym,NN1,RSSB,𐑥𐑧𐑮𐑩𐑯𐑦𐑥,merənɪm,,,,,,wordnet,new,89,shave_says:𐑥𐑽𐑩𐑯𐑦𐑥
merovingian,AJ0,RRP,𐑥𐑧𐑮𐑩𐑝𐑦𐑯𐑡𐑾𐑯,merəvɪndʒɪən,,,,,,wiktionary+wordnet,new,97,shave_agrees
merovingian,NN1,RRP,𐑥𐑧𐑮𐑩𐑝𐑦𐑯𐑡𐑾𐑯,merəvɪndʒɪən,,,,,,wiktionary+wordnet,new,97,shave_agrees
merry-go-round,NN1,RRP,𐑥𐑧𐑮𐑦𐑜𐑴𐑮𐑬𐑯𐑛,ˈmeriɡoʊraʊnd,,,,,,wiktionary+wordnet,supplement,30,"r_gap:spelling=3,ipa=2; shave_says:𐑥𐑧𐑮𐑦-𐑜𐑴-𐑮𐑬𐑯𐑛"
mers,NN1,RRP,𐑥𐑻𐑟,mɜːRz,,,,,,wiktionary+wordnet,new,97,shave_agrees
merse,NN1,RRP,𐑥𐑻𐑕,mɜːRs,,,,,,wiktionary,new,97,shave_agrees
Mersey,NP0,RRP,𐑥𐑼𐑟𐑦,məRːzi,,,,,,wiktionary,new,89,shave_says:𐑥𐑻𐑔𐑼
Merseyside,NP0,RSSB,𐑥𐑻𐑟𐑦𐑕𐑲𐑛,mɜːRzisaɪd,,,,,,wiktionary,new,89,shave_says:𐑥𐑻𐑔𐑼 ·𐑑𐑦𐑛𐑝𐑦𐑤
mersh,AJ0,GenAm,𐑥𐑻𐑖,mɜːRʃ,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑖
mersh,NN1,GenAm,𐑥𐑻𐑖,mɜːRʃ,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑮𐑖
Merthyr,NP0,RSSB,𐑥𐑻𐑔𐑼,mɜːRθəR,,,,,,wiktionary,new,89,shave_says:𐑥𐑻𐑑𐑩𐑯
Mertonian,AJ0,RRP,𐑥𐑻𐑑𐑴𐑯𐑾𐑯,mɜːRtəʊniən,,,,,,wiktionary,new,89,shave_says:𐑥𐑻𐑝𐑦𐑯
Mertonian,NN1,RRP,𐑥𐑻𐑑𐑴𐑯𐑾𐑯,mɜːRtəʊniən,,,,,,wiktionary,new,89,shave_says:𐑥𐑻𐑝𐑦𐑯
Merv,NP0,RRP,𐑥𐑻𐑝,mɜːRv,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑛𐑼
Mervyn,NP0,RRP,𐑥𐑻𐑝𐑦𐑯,mɜːRvɪn,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑼𐑟
mesa,NN1,RSSB,𐑥𐑱𐑕𐑩,ˈmeɪsə,,,,,,wordnet,new,97,shave_agrees
mesalazine,NN1,GenAm,𐑥𐑩𐑕𐑨𐑤𐑩𐑟𐑦𐑯,məˈsæləˌzin,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑭𐑤𐑱𐑟𐑰𐑯
mesalazine,NN1,RSSB,𐑥𐑦𐑕𐑨𐑤𐑩𐑟𐑰𐑯,mɪˈsaləziːn,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑭𐑤𐑱𐑟𐑰𐑯
mesalazine,NN1,RSSB,𐑥𐑧𐑕𐑨𐑤𐑩𐑟𐑰𐑯,meˈsaləziːn,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑭𐑤𐑱𐑟𐑰𐑯
meseems,UNC,GenAm,𐑥𐑦𐑕𐑦𐑥𐑟,miˈsimz,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑦𐑕𐑰𐑥𐑟
mesencephalon,NN1,RSSB,𐑥𐑧𐑟𐑩𐑯𐑕𐑧𐑓𐑩𐑤𐑩𐑯,ˌmezənˈsefələn,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑖𐑩𐑯𐑕𐑓𐑤𐑩𐑯
mesenterium,NN1,RSSB,𐑥𐑧𐑕𐑩𐑯𐑑𐑧𐑮𐑾𐑥,mesənterɪəm,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑖𐑩𐑯𐑑𐑼𐑾𐑥
mesentery,NN1,GenAm,𐑥𐑧𐑟𐑩𐑯𐑑𐑧𐑮𐑦,ˈmezənˌteri,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑕𐑩𐑯𐑑𐑼𐑦
mesentery,NN1,GenAm,𐑥𐑧𐑟𐑩𐑯𐑑𐑧𐑮𐑦,ˈmezənˌteri,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑩𐑯𐑑𐑼𐑦
mesentery,NN1,GenAm,𐑥𐑧𐑕𐑩𐑯𐑑𐑧𐑮𐑦,ˈmesənˌteri,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑩𐑯𐑑𐑼𐑦
mesentery,NN1,RSSB,𐑥𐑧𐑕𐑩𐑯𐑑𐑼𐑦,mesəntəri,,,,,,wordnet,new,97,shave_agrees
mesentery,NN1,RSSB,𐑥𐑧𐑕𐑩𐑯𐑑𐑼𐑦,mesəntəri,,,,,,wiktionary,new,97,shave_agrees
mesentery,NN1,RSSB,𐑥𐑧𐑕𐑩𐑯𐑑𐑮𐑦,mesəntri,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑩𐑯𐑑𐑼𐑦
meshigener,AJ0,RSSB,𐑥𐑧𐑖𐑦𐑜𐑯𐑼,meʃɪɡnər,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑖𐑦𐑡𐑩𐑯𐑼
meshugge,AJ0,RSSB,𐑥𐑩𐑖𐑫𐑜𐑩,məˈʃʊɡə,,,,,,wordnet,new,89,shave_says:meshugge
meshuggener,AJ0,RSSB,𐑥𐑩𐑖𐑫𐑜𐑩𐑯𐑼,məʃʊɡənər,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑖𐑳𐑜𐑡𐑩𐑯𐑼
meshuggener,NN1,RSSB,𐑥𐑩𐑖𐑫𐑜𐑩𐑯𐑼,məʃʊɡənər,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑖𐑳𐑜𐑡𐑩𐑯𐑼
mesial,AJ0,RSSB,𐑥𐑰𐑟𐑾𐑤,miːzɪəl,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑖𐑩𐑤
mesilate,NN1,GenAm,𐑥𐑧𐑕𐑦𐑤𐑱𐑑,ˈmesɪˌleɪt,,,,,,wiktionary,new,97,shave_agrees
mesilate,NN1,RSSB,𐑥𐑰𐑕𐑳𐑦𐑤𐑱𐑑,ˈmiːsʌɪleɪt,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤𐑱𐑑
mesilate,NN1,RSSB,𐑥𐑰𐑕𐑦𐑤𐑱𐑑,ˈmiːsɪleɪt,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤𐑱𐑑
mesode,NN1,GenAm,𐑥𐑦𐑕𐑴𐑛,ˈmisəʊd,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑴𐑛
mesode,NN1,RRP,𐑥𐑧𐑕𐑴𐑛,ˈmesəʊd,,,,,,wiktionary,new,97,shave_agrees
mesode,NN1,RSSB,𐑥𐑰𐑕𐑴𐑛,ˈmiːsəʊd,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑴𐑛
mesomorph,NN1,GenAm,𐑥𐑧𐑟𐑩𐑥𐑹𐑓,ˈmezəmɔːrf,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑟𐑴𐑥𐑹𐑓
mesomorph,NN1,RRP,𐑥𐑧𐑟𐑴𐑥𐑹𐑓,ˈmezoʊmɔːrf,,,,,,wiktionary+wordnet,new,97,shave_agrees
mesomorph,NN1,RSSB,𐑥𐑧𐑕𐑴𐑥𐑹𐑓,mesəʊmɔːRf,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑟𐑴𐑥𐑹𐑓
mesomorph,NN1,RSSB,𐑥𐑧𐑕𐑴𐑥𐑹𐑓,mesəʊmɔːRf,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑟𐑴𐑥𐑹𐑓
mesophyte,NN1,GenAm,𐑥𐑧𐑟𐑩𐑓𐑲𐑑,ˈmezəˌfaɪt,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑟𐑴𐑓𐑲𐑑
mesophyte,NN1,GenAm,𐑥𐑧𐑟𐑩𐑓𐑲𐑑,ˈmezəˌfaɪt,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑟𐑴𐑓𐑲𐑑
mesophyte,NN1,RSSB,𐑥𐑧𐑕𐑩𐑓𐑳𐑦𐑑,ˈmesəfʌɪt,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑟𐑴𐑓𐑲𐑑
mesophyte,NN1,RSSB,𐑥𐑧𐑕𐑴𐑓𐑳𐑦𐑑,ˈmesəʊfʌɪt,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑟𐑴𐑓𐑲𐑑
mesopsammic,AJ0,RSSB,𐑥𐑰𐑕𐑴𐑕𐑨𐑥𐑦𐑒,ˌmiːsəʊˈsamɪk,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑟𐑴𐑕𐑨𐑥𐑦𐑒
mesoridazine,NN1,GenAm,𐑥𐑧𐑟𐑴𐑮𐑦𐑛𐑩𐑟𐑰𐑯,ˌmezoʊˈrɪdəˌziːn,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑟𐑴𐑮𐑲𐑛𐑱𐑟𐑰𐑯
mesoridazine,NN1,GenAm,𐑥𐑧𐑟𐑹𐑦𐑛𐑩𐑟𐑰𐑯,mezˌɔːRˈɪdəˌziːn,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑟𐑴𐑮𐑲𐑛𐑱𐑟𐑰𐑯
mesotron,NN1,CotCaught,𐑥𐑧𐑕𐑩𐑑𐑮𐑷𐑯,ˈmesəˌtrɒn,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑥𐑧𐑕𐑩𐑑𐑮𐑪𐑯
mesotron,NN1,RRP,𐑥𐑧𐑕𐑩𐑑𐑮𐑪𐑯,mesətrɒn,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑟𐑴𐑑𐑮𐑪𐑯
mesquite,NN1,RSSB,𐑥𐑧𐑕𐑒𐑰𐑑,mesˈkiːt,,,,,,wordnet,new,97,shave_agrees
messenger,NN1,RRP,𐑥𐑧𐑕𐑩𐑯𐑡𐑼,ˈmesəndʒəR,,,,,,wiktionary+wordnet,supplement,89,shave_says:𐑥𐑧𐑕𐑦𐑯𐑡𐑼
messenger,VVI,RRP,𐑥𐑧𐑕𐑩𐑯𐑡𐑼,ˈmesəndʒəR,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑧𐑕𐑦𐑯𐑡𐑼
messengers,NN1,RRP,𐑥𐑧𐑕𐑩𐑯𐑡𐑼𐑟,ˈmesəndʒəRz,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑧𐑕𐑦𐑯𐑡𐑼𐑟
messiah,NN1,RSSB,𐑥𐑩𐑕𐑲𐑩,məˈsaɪə,,,,,,wordnet,supplement,89,shave_says:𐑥𐑦𐑕𐑲𐑩
Messidor,NP0,RRP,𐑥𐑧𐑕𐑦𐑛𐑹,mesɪdɔːR,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑼𐑟.
Messrs.,NN1,RRP,𐑥𐑧𐑕𐑼𐑟,ˈmesəRz,,,,,,wiktionary,new,89,shave_says:𐑥𐑰𐑑𐑴
mestizo,NN1,RSSB,𐑥𐑧𐑕𐑑𐑦𐑟𐑴,mesˈtizoʊ,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑕𐑑𐑰𐑕𐑴
mestranol,NN1,CotCaught,𐑥𐑧𐑕𐑑𐑮𐑩𐑯𐑷𐑤,ˈmestrəˌnɒl,,,,,,wordnet,new,89,cot-caught variant of GenAm 𐑥𐑧𐑕𐑑𐑮𐑩𐑯𐑪𐑤
mestranol,NN1,CotCaught,𐑥𐑧𐑕𐑑𐑮𐑩𐑯𐑷𐑤,ˈmestrəˌnɒl,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑥𐑧𐑕𐑑𐑮𐑩𐑯𐑪𐑤
mestranol,NN1,RRP,𐑥𐑧𐑕𐑑𐑮𐑩𐑯𐑪𐑤,ˈmestrəˌnɒl,,,,,,wiktionary+wordnet,new,89,shave_says:𐑥𐑧𐑕𐑑𐑮𐑩𐑯𐑩𐑤
mesuximide,NN1,GenAm,𐑥𐑩𐑕𐑳𐑒𐑕𐑦𐑥𐑲𐑛,məˈsʌksɪˌmaɪd,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑖𐑫𐑧𐑒𐑕𐑦𐑥𐑲𐑛
mesyl,AJ0,GenAm,𐑥𐑧𐑕𐑩𐑤,ˈmesəl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤
mesyl,AJ0,GenAm,𐑥𐑦𐑕𐑩𐑤,ˈmisəl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤
mesyl,AJ0,RSSB,𐑥𐑰𐑕𐑳𐑦𐑤,ˈmiːsʌɪl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤
mesyl,AJ0,RSSB,𐑥𐑰𐑕𐑦𐑤,ˈmiːsɪl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤
mesyl,NN1,GenAm,𐑥𐑧𐑕𐑩𐑤,ˈmesəl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤
mesyl,NN1,GenAm,𐑥𐑦𐑕𐑩𐑤,ˈmisəl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤
mesyl,NN1,RSSB,𐑥𐑰𐑕𐑳𐑦𐑤,ˈmiːsʌɪl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤
mesyl,NN1,RSSB,𐑥𐑰𐑕𐑦𐑤,ˈmiːsɪl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑕𐑦𐑤
meta,NN1,RRP,𐑥𐑰𐑑𐑩,ˈmiːtə,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑧𐑑𐑩
metabolism,NN1,GenAm,𐑥𐑩𐑑𐑨𐑚𐑩𐑤𐑦𐑟𐑩𐑥,məˈtæbəlˌɪzəm,,,,,,wordnet,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑚𐑩𐑤𐑦𐑟𐑩𐑥
metabolism,NN1,GenAm,𐑥𐑩𐑑𐑨𐑚𐑩𐑤𐑦𐑟𐑩𐑥,məˈtæbəˌlɪzəm,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑚𐑩𐑤𐑦𐑟𐑩𐑥
metabolite,NN1,RSSB,𐑥𐑦𐑑𐑨𐑚𐑩𐑤𐑲𐑑,mɪˈtæbəlaɪt,,,,,,wordnet,new,97,shave_agrees
metabolize,VVI,RSSB,𐑥𐑦𐑑𐑨𐑚𐑩𐑤𐑲𐑟,mɪˈtæbəˌlaɪz,,,,,,wordnet,new,97,shave_agrees
metacarpally,AV0,GenAm,𐑥𐑧𐑑𐑩𐑒𐑸𐑐𐑩𐑤𐑦,ˌmetəˈkɑːRpəli,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑒𐑸𐑐𐑤𐑦
metacarpally,AV0,RSSB,𐑥𐑧𐑑𐑩𐑒𐑸𐑐𐑩𐑤𐑰,metəkɑːRpəliː,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑒𐑸𐑐𐑤𐑦
metacarpophalangeal,AJ0,RRP,𐑥𐑧𐑑𐑩𐑒𐑸𐑐𐑴𐑓𐑩𐑤𐑨𐑯𐑡𐑾𐑤,metəkɑːRpəʊfəlændʒiəl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑒𐑸𐑐𐑴𐑓𐑤𐑨𐑙𐑾𐑤
metacentre,NN1,RSSB,𐑥𐑧𐑑𐑩𐑕𐑧𐑯𐑑𐑼,metəsentəR,,,,,,wordnet,new,97,shave_agrees
metacentre,NN1,RSSB,𐑥𐑧𐑑𐑩𐑕𐑧𐑯𐑑𐑼,metəsentəR,,,,,,wiktionary,new,97,shave_agrees
metacercarial,AJ0,GenAm,𐑥𐑧𐑑𐑩𐑕𐑻𐑒𐑧𐑮𐑾𐑤,ˌmetəsɜːRˈkeriəl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑕𐑼𐑒𐑺𐑾𐑤
metacercarial,AJ0,RSSB,𐑥𐑧𐑑𐑩𐑕𐑻𐑒𐑺𐑾𐑤,metəsɜːRkeəriəl,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑕𐑼𐑒𐑺𐑾𐑤
metacommunity,NN1,RSSB,𐑥𐑧𐑑𐑩𐑒𐑩𐑥𐑘𐑩𐑯𐑦𐑑𐑦,ˈmetəˌkəmjənɪti,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑒𐑩𐑥𐑿𐑯𐑦𐑑𐑦
metacycline,NN1,GenAm,𐑥𐑧𐑑𐑩𐑕𐑲𐑒𐑤𐑦𐑯,ˌmetəˈsaɪˌklin,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑕𐑲𐑒𐑤𐑲𐑯
metagenesis,NN1,RSSB,𐑥𐑧𐑑𐑩𐑡𐑧𐑯𐑩𐑕𐑦𐑕,ˌmetəˈdʒenəsɪs,,,,,,wordnet,new,97,shave_agrees
metagnathous,AJ0,GenAm,𐑥𐑦𐑑𐑨𐑜𐑯𐑩𐑔𐑩𐑕,mɪˈtæɡnəθəs,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑜𐑯𐑨𐑔𐑩𐑕
metagnomy,NN1,CotCaught,𐑥𐑧𐑑𐑩𐑯𐑷𐑥𐑦,ˌmetəˈnomi,,,,,,wiktionary,new,89,cot-caught variant of GenAm 𐑥𐑧𐑑𐑩𐑯𐑪𐑥𐑦
metagnomy,NN1,GenAm,𐑥𐑩𐑑𐑨𐑜𐑯𐑩𐑥𐑦,məˈtæɡnəmi,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑯𐑴𐑥𐑦
metagnomy,NN1,GenAm,𐑥𐑧𐑑𐑩𐑯𐑪𐑥𐑦,ˌmetəˈnomi,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑯𐑴𐑥𐑦
metagnomy,NN1,RSSB,𐑥𐑧𐑑𐑨𐑜𐑯𐑩𐑥𐑦,ˌmeˈtæɡnəmi,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑯𐑴𐑥𐑦
metaknowledge,NN1,RSSB,𐑥𐑧𐑑𐑩𐑯𐑪𐑤𐑦𐑡,ˈmetəˌnɒlɪdʒ,,,,,,wordnet,new,97,shave_agrees
metalgaze,NN1,RRP,𐑥𐑧𐑑𐑤𐑜𐑱𐑟,ˈmetlˌɡeɪz,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑤𐑜𐑱𐑟
metallic,AJ0,RSSB,𐑥𐑩𐑑𐑨𐑤𐑦𐑒,məˈtælɪk,,,,,,wordnet,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑤𐑦𐑒
metallic,NN1,RSSB,𐑥𐑩𐑑𐑨𐑤𐑦𐑒,məˈtælɪk,,,,,,wordnet,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑤𐑦𐑒
metalloid,AJ0,RSSB,𐑥𐑧𐑑𐑩𐑤𐑶𐑛,ˈmetəlɔɪd,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑑𐑤𐑶𐑛
metallurgist,NN1,GenAm,𐑥𐑧𐑑𐑩𐑤𐑻𐑡𐑦𐑕𐑑,ˈmetəˌlɜːRdʒɪst,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑤𐑼𐑡𐑦𐑕𐑑
metallurgist,NN1,GenAm,𐑥𐑧𐑑𐑤𐑻𐑡𐑩𐑕𐑑,ˈmetlˌɜːRdʒəst,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑤𐑼𐑡𐑦𐑕𐑑
metallurgist,NN1,RSSB,𐑥𐑩𐑑𐑨𐑤𐑼𐑡𐑦𐑕𐑑,mətæləRdʒɪst,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑤𐑼𐑡𐑦𐑕𐑑
metallurgy,NN1,GenAm,𐑥𐑧𐑑𐑩𐑤𐑼𐑡𐑦,ˈmetələrdʒi,,,,,,wordnet,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑤𐑼𐑡𐑦
metallurgy,NN1,GenAm,𐑥𐑧𐑑𐑩𐑤𐑻𐑡𐑦,ˈmetəˌlɜːRdʒi,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑤𐑼𐑡𐑦
metallurgy,NN1,RSSB,𐑥𐑧𐑑𐑨𐑤𐑼𐑡𐑦,metæləRdʒi,,,,,,wordnet,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑤𐑼𐑡𐑦
metallurgy,NN1,RSSB,𐑥𐑩𐑑𐑨𐑤𐑼𐑡𐑦,mətæləRdʒi,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑦𐑑𐑨𐑤𐑼𐑡𐑦
metamer,NN1,RSSB,𐑥𐑧𐑑𐑩𐑥𐑼,metəmər,,,,,,wiktionary,new,97,shave_agrees
metamorphic,AJ0,RSSB,𐑥𐑧𐑑𐑩𐑥𐑷𐑮𐑓𐑦𐑒,metəmɔrfɪk,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑦𐑒
metamorphism,NN1,RSSB,𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑦𐑟𐑩𐑥,metəmɔːRfɪzəm,,,,,,wiktionary,new,97,shave_agrees
metamorphism,NN1,RSSB,𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑦𐑟𐑥,metəmɔːRfɪzm,,,,,,wordnet,new,89,shave_says:𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑦𐑟𐑩𐑥
metamorphose,VVI,GenAm,𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑴𐑕,ˌmetəˈmɔːRˌfoʊs,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑴𐑟
metamorphosis,NN1,CotCaught,𐑥𐑧𐑑𐑩𐑥𐑷𐑮𐑓𐑩𐑕𐑦𐑕,ˌmetəˈmorfəsɪs,,,,,,wiktionary,supplement,89,cot-caught variant of GenAm 𐑥𐑧𐑑𐑩𐑥𐑪𐑮𐑓𐑩𐑕𐑦𐑕
metamorphosis,NN1,GenAm,𐑥𐑧𐑑𐑩𐑥𐑪𐑮𐑓𐑩𐑕𐑦𐑕,ˌmetəˈmorfəsɪs,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑩𐑕𐑦𐑕
metamorphosis,NN1,RSSB,𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑴𐑕𐑦𐑕,metəmɔːRfəʊsɪs,,,,,,wiktionary,supplement,89,shave_says:𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑩𐑕𐑦𐑕
metamorphosist,NN1,RSSB,𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑩𐑕𐑦𐑕𐑑,metəmɔːRfəsɪst,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑥𐑹𐑓𐑴𐑟𐑦𐑕𐑑
metamour,NN1,GenAm,𐑥𐑧𐑑𐑩𐑥𐑫𐑮,ˈmetəmʊr,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑥𐑹
metamour,NN1,RSSB,𐑥𐑧𐑑𐑩𐑥𐑫𐑼,metəmʊəR,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑥𐑹
metanalysis,NN1,GenAm,𐑥𐑧𐑑𐑩𐑯𐑨𐑤𐑩𐑕𐑩𐑕,metəˈnæləsəs,,,,,,wiktionary,new,89,shave_says:𐑥𐑧𐑑𐑩𐑯𐑨𐑤𐑦𐑕𐑦𐑕
